"Cell_ID","lon","lat","Area_km2","fe_diversity_norm"
4890,164.5,11.5,12063.5751110476,0.906607836777034
4891,164.5,12.5,12019.1878193681,0.664756029307989
4892,164.5,13.5,11971.1592313456,0
4893,164.5,14.5,11919.5031576378,0
4894,164.5,15.5,11864.2344618444,0.213432128791627
4895,164.5,16.5,11805.3690583309,0.349060855130461
4899,164.5,2.5,12297.4471279166,1.25394433651077
4902,164.5,22.5,11377.6687400526,0.667503460299927
4903,164.5,23.5,11294.1597036605,0.816516600931428
4904,164.5,24.5,11207.2187769577,1.04337953533689
4905,164.5,25.5,11116.8712006804,0.52604267416591
4906,164.5,26.5,11023.1432333443,0.26042250059883
4907,164.5,27.5,10926.0621466725,0.564494659612558
4908,164.5,28.5,10825.6562207627,0.844870584292042
4909,164.5,29.5,10721.9547389842,1.15590208286776
4910,164.5,3.5,12286.2783926404,1.26119948761053
4911,164.5,30.5,10614.9879825991,1.12211631252812
4912,164.5,31.5,10504.7872250978,1.05309124818776
4913,164.5,32.5,10391.3847262419,1.10528932806218
4914,164.5,33.5,10274.8137258071,0.760814792578651
4915,164.5,34.5,10155.1084370167,0.468346942516629
4916,164.5,35.5,10032.3040396606,0.650584046950439
4917,164.5,36.5,9906.43667288967,0.580237026184664
4918,164.5,37.5,9777.54342768,0.685538200068727
4919,164.5,38.5,9645.66233895871,0.692891920229278
4920,164.5,39.5,9510.83237738504,0.729550016762276
4921,164.5,4.5,12271.391721607,1.21165611882525
4922,164.5,40.5,9373.09344077963,0.376990164743458
4923,164.5,41.5,9232.48634519549,0.0140850431375424
4924,164.5,42.5,9089.05281562472,0
4925,164.5,43.5,8942.8354763348,0
4932,164.5,5.5,12252.7913791073,1.14978256767669
4942,164.5,6.5,12230.4826944356,0.716387197402109
4943,164.5,7.5,12204.4720611718,1.14854389121816
4946,164.5,8.5,12174.7669363153,1.0631040695081
4947,164.5,9.5,12141.3758392686,1.11516626442002
4949,165.5,-1.5,12304.8947287194,0
4950,165.5,-10.5,12104.3083506663,0.930302951395463
4951,165.5,-11.5,12063.5751110476,0.779411870819397
4952,165.5,-12.5,12019.1878193681,0.521646757762896
4953,165.5,-13.5,11971.1592313456,0.691208291471471
4954,165.5,-14.5,11919.5031576378,0.639910271369322
4955,165.5,-15.5,11864.2344618444,0.516774523719776
4956,165.5,-16.5,11805.3690583309,0.542352059452322
4957,165.5,-17.5,11742.9239098661,0.56629189452774
4958,165.5,-18.5,11676.9170250703,0
4959,165.5,-19.5,11607.3674556651,0
4960,165.5,-2.5,12297.4471279166,0
4961,165.5,-20.5,11534.2952935211,0
4962,165.5,-21.5,11457.7216674956,0
4963,165.5,-22.5,11377.6687400526,0.0467093547126536
4964,165.5,-23.5,11294.1597036605,0
4965,165.5,-24.5,11207.2187769577,0
4967,165.5,-26.5,11023.1432333443,1.04938359131625
4971,165.5,-3.5,12286.2783926404,1.19762611527885
4973,165.5,-31.5,10504.7872250978,1.2318322048352
4974,165.5,-32.5,10391.3847262419,1.45768817985983
4975,165.5,-33.5,10274.8137258071,1.41004945280138
4976,165.5,-34.5,10155.1084370167,1.26211943129766
4977,165.5,-35.5,10032.3040396606,1.4037876312573
4978,165.5,-36.5,9906.43667288967,1.05898944753201
4979,165.5,-37.5,9777.54342768,0.331039123322568
4980,165.5,-38.5,9645.66233895871,0
4982,165.5,-4.5,12271.391721607,1.12655957650637
4990,165.5,-5.5,12252.7913791073,1.1487821052174
4992,165.5,-6.5,12230.4826944356,0.920242519144754
4993,165.5,-7.5,12204.4720611718,0.44757829826403
4994,165.5,-8.5,12174.7669363153,0.488797222942165
4995,165.5,-9.5,12141.3758392686,0.565055086742489
4996,165.5,0.5,12308.6190623347,0
4997,165.5,1.5,12304.8947287194,0
4998,165.5,10.5,12104.3083506663,1.20516825695764
4999,165.5,11.5,12063.5751110476,1.05134570304109
5000,165.5,12.5,12019.1878193681,0.877236714529608
5001,165.5,13.5,11971.1592313456,0
5003,165.5,15.5,11864.2344618444,0.000326754913100811
5004,165.5,16.5,11805.3690583309,0.221441219074419
5008,165.5,2.5,12297.4471279166,0.460666680252802
5011,165.5,22.5,11377.6687400526,0.459266608052216
5012,165.5,23.5,11294.1597036605,0.839497059138722
5013,165.5,24.5,11207.2187769577,0.540331720602565
5014,165.5,25.5,11116.8712006804,0.339643727000268
5015,165.5,26.5,11023.1432333443,0.178590583556389
5016,165.5,27.5,10926.0621466725,0.712160221922847
5017,165.5,28.5,10825.6562207627,0.79020492308245
5018,165.5,29.5,10721.9547389842,1.0764841976947
5019,165.5,3.5,12286.2783926404,0.949882562790266
5020,165.5,30.5,10614.9879825991,1.0407006917542
5021,165.5,31.5,10504.7872250978,0.970992789290989
5022,165.5,32.5,10391.3847262419,1.03067336700459
5023,165.5,33.5,10274.8137258071,0.821081137435306
5024,165.5,34.5,10155.1084370167,0.691861033361711
5025,165.5,35.5,10032.3040396606,0.815289338950178
5026,165.5,36.5,9906.43667288967,0.569342477906046
5027,165.5,37.5,9777.54342768,0.517768255862294
5028,165.5,38.5,9645.66233895871,0.611648762043092
5029,165.5,39.5,9510.83237738504,0.708892630116243
5030,165.5,4.5,12271.391721607,1.11660353460486
5031,165.5,40.5,9373.09344077963,0.627581291961431
5032,165.5,41.5,9232.48634519549,0.00328791283019203
5033,165.5,42.5,9089.05281562472,0
5040,165.5,5.5,12252.7913791073,0.92457429080237
5050,165.5,6.5,12230.4826944356,0.933750507333461
5052,165.5,7.5,12204.4720611718,1.08292013442208
5056,165.5,8.5,12174.7669363153,1.05988417062644
5057,165.5,9.5,12141.3758392686,1.20247344507894
5059,166.5,-1.5,12304.8947287194,0
5060,166.5,-10.5,12104.3083506663,0.364381776222429
5061,166.5,-11.5,12063.5751110476,0.734411076826672
5062,166.5,-12.5,12019.1878193681,0.88471280386855
5063,166.5,-13.5,11971.1592313456,0.638116528354458
5064,166.5,-14.5,11919.5031576378,0.214733812350168
5065,166.5,-15.5,11864.2344618444,0.484984860479827
5066,166.5,-16.5,11805.3690583309,0.46935322227535
5067,166.5,-17.5,11742.9239098661,0.494432976960056
5068,166.5,-18.5,11676.9170250703,0.472666536647717
5069,166.5,-19.5,11607.3674556651,0
5070,166.5,-2.5,12297.4471279166,0.570736926648421
5071,166.5,-20.5,11534.2952935211,0
5072,166.5,-21.5,11457.7216674956,0
5073,166.5,-22.5,11377.6687400526,0.244729427279168
5074,166.5,-23.5,11294.1597036605,0
5075,166.5,-24.5,11207.2187769577,0.0109588492760781
5081,166.5,-3.5,12286.2783926404,1.37099976004323
5084,166.5,-32.5,10391.3847262419,0.902526861921073
5085,166.5,-33.5,10274.8137258071,1.37185444507286
5086,166.5,-34.5,10155.1084370167,1.51226678864731
5087,166.5,-35.5,10032.3040396606,1.23996574735807
5088,166.5,-36.5,9906.43667288967,1.06404971133381
5089,166.5,-37.5,9777.54342768,0.0666556622482355
5090,166.5,-38.5,9645.66233895871,0.649743736095633
5091,166.5,-39.5,9510.83237738504,0
5092,166.5,-4.5,12271.391721607,1.17451617325967
5103,166.5,-5.5,12252.7913791073,1.16803014964625
5106,166.5,-6.5,12230.4826944356,1.12599994652146
5107,166.5,-7.5,12204.4720611718,0.635113725445639
5108,166.5,-8.5,12174.7669363153,0.761294622639493
5109,166.5,-9.5,12141.3758392686,0.768819933004002
5111,166.5,1.5,12304.8947287194,0
5112,166.5,10.5,12104.3083506663,0.977905515154601
5113,166.5,11.5,12063.5751110476,0.614812387338033
5114,166.5,12.5,12019.1878193681,0.763979794257632
5115,166.5,13.5,11971.1592313456,0
5122,166.5,2.5,12297.4471279166,1.1057599731188
5125,166.5,22.5,11377.6687400526,0.746380372210263
5126,166.5,23.5,11294.1597036605,0.69601741954509
5127,166.5,24.5,11207.2187769577,0.58994158164897
5128,166.5,25.5,11116.8712006804,0.340600653111289
5129,166.5,26.5,11023.1432333443,0.285667694498109
5130,166.5,27.5,10926.0621466725,0.738755971280651
5131,166.5,28.5,10825.6562207627,0.754291474292538
5132,166.5,29.5,10721.9547389842,0.881550866697965
5133,166.5,3.5,12286.2783926404,1.07913308071326
5134,166.5,30.5,10614.9879825991,0.893747958475593
5135,166.5,31.5,10504.7872250978,0.848284364089861
5136,166.5,32.5,10391.3847262419,0.882559053981323
5137,166.5,33.5,10274.8137258071,0.700795899025168
5138,166.5,34.5,10155.1084370167,0.720435731411689
5139,166.5,35.5,10032.3040396606,0.673285993812117
5140,166.5,36.5,9906.43667288967,0.518067444928646
5141,166.5,37.5,9777.54342768,0.541472099881176
5142,166.5,38.5,9645.66233895871,0.791964239516576
5143,166.5,39.5,9510.83237738504,0.72808362938993
5144,166.5,4.5,12271.391721607,0.961590079930042
5145,166.5,40.5,9373.09344077963,0.654827907643225
5146,166.5,41.5,9232.48634519549,0.177725355568161
5147,166.5,42.5,9089.05281562472,0
5148,166.5,43.5,8942.8354763348,0
5155,166.5,5.5,12252.7913791073,0.937413172580251
5164,166.5,6.5,12230.4826944356,0.953613348278764
5166,166.5,7.5,12204.4720611718,0.934704163358177
5169,166.5,8.5,12174.7669363153,0.949656654899209
5170,166.5,9.5,12141.3758392686,0
5173,167.5,-10.5,12104.3083506663,0.806320972960956
5174,167.5,-11.5,12063.5751110476,0.615744913702833
5175,167.5,-12.5,12019.1878193681,0.753702772261091
5176,167.5,-13.5,11971.1592313456,0.404923780502139
5179,167.5,-16.5,11805.3690583309,0.140226930234302
5180,167.5,-17.5,11742.9239098661,0.461871930727582
5181,167.5,-18.5,11676.9170250703,0.420838746952851
5182,167.5,-19.5,11607.3674556651,0.642332099684814
5183,167.5,-2.5,12297.4471279166,0
5184,167.5,-20.5,11534.2952935211,0
5185,167.5,-21.5,11457.7216674956,0
5186,167.5,-22.5,11377.6687400526,0
5187,167.5,-23.5,11294.1597036605,0
5190,167.5,-26.5,11023.1432333443,0
5194,167.5,-3.5,12286.2783926404,1.03414940220187
5197,167.5,-32.5,10391.3847262419,0.525120252233096
5198,167.5,-33.5,10274.8137258071,0.398555804532949
5199,167.5,-34.5,10155.1084370167,1.57270588886891
5200,167.5,-35.5,10032.3040396606,1.40273376385105
5201,167.5,-36.5,9906.43667288967,0.740465349363767
5202,167.5,-37.5,9777.54342768,0
5203,167.5,-38.5,9645.66233895871,0
5204,167.5,-39.5,9510.83237738504,0
5205,167.5,-4.5,12271.391721607,1.130030971936
5210,167.5,-44.5,8793.87784082912,0
5216,167.5,-5.5,12252.7913791073,1.21241154917872
5219,167.5,-6.5,12230.4826944356,1.14989899983448
5220,167.5,-7.5,12204.4720611718,0.685031394879103
5221,167.5,-8.5,12174.7669363153,0.803046892874599
5222,167.5,-9.5,12141.3758392686,0.940484890171591
5223,167.5,0.5,12308.6190623347,0
5224,167.5,1.5,12304.8947287194,0
5225,167.5,10.5,12104.3083506663,0.966593687369717
5226,167.5,11.5,12063.5751110476,1.13624454342165
5227,167.5,12.5,12019.1878193681,1.08670031677713
5228,167.5,13.5,11971.1592313456,0.647295494477551
5229,167.5,14.5,11919.5031576378,0.404263976093949
5232,167.5,17.5,11742.9239098661,0
5235,167.5,2.5,12297.4471279166,1.00731055123816
5236,167.5,20.5,11534.2952935211,0
5238,167.5,22.5,11377.6687400526,0.584599315551064
5239,167.5,23.5,11294.1597036605,0.993256450268023
5240,167.5,24.5,11207.2187769577,0.748167175056788
5241,167.5,25.5,11116.8712006804,0.585484422470795
5242,167.5,26.5,11023.1432333443,0.427034554006781
5243,167.5,27.5,10926.0621466725,0.801650829735031
5244,167.5,28.5,10825.6562207627,0.847152416833751
5245,167.5,29.5,10721.9547389842,0.816455669108702
5246,167.5,3.5,12286.2783926404,1.02711429735171
5247,167.5,30.5,10614.9879825991,0.963414101914414
5248,167.5,31.5,10504.7872250978,0.922954904294068
5249,167.5,32.5,10391.3847262419,0.791275060421094
5250,167.5,33.5,10274.8137258071,0.652509714586256
5251,167.5,34.5,10155.1084370167,0.539940322807095
5252,167.5,35.5,10032.3040396606,0.477114736443323
5253,167.5,36.5,9906.43667288967,0.53531459411772
5254,167.5,37.5,9777.54342768,0.676513002489998
5255,167.5,38.5,9645.66233895871,0.832535273983796
5256,167.5,39.5,9510.83237738504,0.538078359405466
5257,167.5,4.5,12271.391721607,0.930053469976251
5258,167.5,40.5,9373.09344077963,0.348190640185019
5259,167.5,41.5,9232.48634519549,0.634676253209424
5260,167.5,42.5,9089.05281562472,0
5261,167.5,43.5,8942.8354763348,0
5267,167.5,5.5,12252.7913791073,0.975528565443038
5276,167.5,6.5,12230.4826944356,0.907714805629206
5278,167.5,7.5,12204.4720611718,0.977750690381598
5281,167.5,8.5,12174.7669363153,0
5282,167.5,9.5,12141.3758392686,0
5283,168.5,-0.5,12308.6190623347,0
5284,168.5,-1.5,12304.8947287194,0.654339893178848
5285,168.5,-10.5,12104.3083506663,0.839946374586389
5286,168.5,-11.5,12063.5751110476,0.5079279942505
5287,168.5,-12.5,12019.1878193681,0.327195096999587
5288,168.5,-13.5,11971.1592313456,0.510540888905688
5289,168.5,-14.5,11919.5031576378,0.423218111504062
5290,168.5,-15.5,11864.2344618444,0.414461960688784
5291,168.5,-16.5,11805.3690583309,0.458420758720701
5292,168.5,-17.5,11742.9239098661,0.0585667180234279
5293,168.5,-18.5,11676.9170250703,0.102596007367436
5294,168.5,-19.5,11607.3674556651,0.119137983445056
5295,168.5,-2.5,12297.4471279166,0.759395517814861
5296,168.5,-20.5,11534.2952935211,0.519023626151078
5297,168.5,-21.5,11457.7216674956,0
5298,168.5,-22.5,11377.6687400526,0
5299,168.5,-23.5,11294.1597036605,0
5303,168.5,-27.5,10926.0621466725,0
5306,168.5,-3.5,12286.2783926404,0.436372860754944
5309,168.5,-32.5,10391.3847262419,0
5310,168.5,-33.5,10274.8137258071,0
5311,168.5,-34.5,10155.1084370167,0
5312,168.5,-35.5,10032.3040396606,0.624611215998573
5313,168.5,-36.5,9906.43667288967,0
5314,168.5,-37.5,9777.54342768,0
5315,168.5,-38.5,9645.66233895871,0
5317,168.5,-4.5,12271.391721607,1.11098130814034
5319,168.5,-41.5,9232.48634519549,0
5320,168.5,-42.5,9089.05281562472,0
5321,168.5,-43.5,8942.8354763348,0
5327,168.5,-5.5,12252.7913791073,1.19538799835542
5331,168.5,-6.5,12230.4826944356,1.06331355149785
5332,168.5,-7.5,12204.4720611718,0.849226732723266
5333,168.5,-8.5,12174.7669363153,0.799690201098417
5334,168.5,-9.5,12141.3758392686,1.01546219216433
5335,168.5,0.5,12308.6190623347,0
5336,168.5,1.5,12304.8947287194,0.951334780970911
5337,168.5,10.5,12104.3083506663,1.05505375307349
5338,168.5,11.5,12063.5751110476,1.18778134590548
5339,168.5,12.5,12019.1878193681,1.17655808205335
5340,168.5,13.5,11971.1592313456,0.0950411762870221
5341,168.5,14.5,11919.5031576378,0
5347,168.5,2.5,12297.4471279166,0.848738623423721
5350,168.5,22.5,11377.6687400526,0.552589167932768
5351,168.5,23.5,11294.1597036605,1.14159786964908
5352,168.5,24.5,11207.2187769577,1.0361693600132
5353,168.5,25.5,11116.8712006804,0.832846133120732
5354,168.5,26.5,11023.1432333443,0.483444374024036
5355,168.5,27.5,10926.0621466725,0.894239808918657
5356,168.5,28.5,10825.6562207627,0.802896437555643
5357,168.5,29.5,10721.9547389842,0.705797660171993
5358,168.5,3.5,12286.2783926404,0.924252003299194
5359,168.5,30.5,10614.9879825991,0.866177127980899
5360,168.5,31.5,10504.7872250978,0.818397409772071
5361,168.5,32.5,10391.3847262419,1.04573257012206
5362,168.5,33.5,10274.8137258071,0.68325402927458
5363,168.5,34.5,10155.1084370167,0.806859002337486
5364,168.5,35.5,10032.3040396606,0.769682214787889
5365,168.5,36.5,9906.43667288967,0.727449578480288
5366,168.5,37.5,9777.54342768,0.743754543444293
5367,168.5,38.5,9645.66233895871,0.8526344733711
5368,168.5,39.5,9510.83237738504,0.776514615093851
5369,168.5,4.5,12271.391721607,0.879833372075817
5370,168.5,40.5,9373.09344077963,0.464467765517313
5371,168.5,41.5,9232.48634519549,0.584986890614802
5372,168.5,42.5,9089.05281562472,0
5373,168.5,43.5,8942.8354763348,0
5379,168.5,5.5,12252.7913791073,0.690050815750724
5388,168.5,6.5,12230.4826944356,0.941872044583312
5390,168.5,7.5,12204.4720611718,0.87258412631901
5393,168.5,8.5,12174.7669363153,1.00590160082517
5394,168.5,9.5,12141.3758392686,0.916880834248656
5395,169.5,-0.5,12308.6190623347,0
5396,169.5,-1.5,12304.8947287194,0.482372877019062
5397,169.5,-10.5,12104.3083506663,0.381140045060559
5398,169.5,-11.5,12063.5751110476,0.346260022319556
5399,169.5,-12.5,12019.1878193681,0.232106904798317
5400,169.5,-13.5,11971.1592313456,0.270952909090311
5401,169.5,-14.5,11919.5031576378,0.401748116590941
5402,169.5,-15.5,11864.2344618444,0.396164013989309
5403,169.5,-16.5,11805.3690583309,0.299873765152463
5404,169.5,-17.5,11742.9239098661,0.355876690798709
5405,169.5,-18.5,11676.9170250703,0.352195892458562
5406,169.5,-19.5,11607.3674556651,0
5407,169.5,-2.5,12297.4471279166,0.62743548969633
5408,169.5,-20.5,11534.2952935211,0.331003930455809
5409,169.5,-21.5,11457.7216674956,0.246678291464971
5410,169.5,-22.5,11377.6687400526,0
5412,169.5,-24.5,11207.2187769577,0
5413,169.5,-25.5,11116.8712006804,0.685004817588628
5414,169.5,-26.5,11023.1432333443,0
5415,169.5,-27.5,10926.0621466725,0
5418,169.5,-3.5,12286.2783926404,0.835488087905776
5422,169.5,-33.5,10274.8137258071,0
5423,169.5,-34.5,10155.1084370167,0
5425,169.5,-36.5,9906.43667288967,0
5426,169.5,-37.5,9777.54342768,0
5427,169.5,-38.5,9645.66233895871,0
5428,169.5,-39.5,9510.83237738504,0
5429,169.5,-4.5,12271.391721607,1.11269479160921
5430,169.5,-40.5,9373.09344077963,0
5431,169.5,-41.5,9232.48634519549,0
5432,169.5,-42.5,9089.05281562472,0
5433,169.5,-43.5,8942.8354763348,0
5436,169.5,-5.5,12252.7913791073,1.23068647385582
5440,169.5,-6.5,12230.4826944356,1.22072001723309
5441,169.5,-7.5,12204.4720611718,1.07883213463678
5442,169.5,-8.5,12174.7669363153,0.7220594714316
5443,169.5,-9.5,12141.3758392686,0.677570583460229
5444,169.5,0.5,12308.6190623347,0.281361853934381
5445,169.5,1.5,12304.8947287194,0.760767053387276
5446,169.5,10.5,12104.3083506663,0.916109485475267
5447,169.5,11.5,12063.5751110476,1.11579580441443
5448,169.5,12.5,12019.1878193681,1.00103422817125
5449,169.5,13.5,11971.1592313456,0.693143431095188
5456,169.5,2.5,12297.4471279166,0.817177279791401
5458,169.5,21.5,11457.7216674956,1.34157464133704
5459,169.5,22.5,11377.6687400526,0.85028280846447
5460,169.5,23.5,11294.1597036605,0.987095956014607
5461,169.5,24.5,11207.2187769577,0.784536572133377
5462,169.5,25.5,11116.8712006804,0.610995628577233
5463,169.5,26.5,11023.1432333443,0.339091365083272
5464,169.5,27.5,10926.0621466725,0.895323029293878
5465,169.5,28.5,10825.6562207627,0.864106755714294
5466,169.5,29.5,10721.9547389842,0.611038838895346
5467,169.5,3.5,12286.2783926404,0.892810252284795
5468,169.5,30.5,10614.9879825991,0.791008590973239
5469,169.5,31.5,10504.7872250978,0.859909920184014
5470,169.5,32.5,10391.3847262419,1.04443092887177
5471,169.5,33.5,10274.8137258071,0.793134814344184
5472,169.5,34.5,10155.1084370167,0.948283995471048
5473,169.5,35.5,10032.3040396606,0.857111086343974
5474,169.5,36.5,9906.43667288967,0.761003104186942
5475,169.5,37.5,9777.54342768,0.692911844843413
5476,169.5,38.5,9645.66233895871,0.628014353860117
5477,169.5,39.5,9510.83237738504,0.5574022868836
5478,169.5,4.5,12271.391721607,0.885169567287032
5479,169.5,40.5,9373.09344077963,0.544808736139913
5480,169.5,41.5,9232.48634519549,0.564790840542019
5481,169.5,42.5,9089.05281562472,0
5487,169.5,5.5,12252.7913791073,0.85048099975981
5495,169.5,6.5,12230.4826944356,1.00913769009941
5497,169.5,7.5,12204.4720611718,0.867625892550691
5501,169.5,8.5,12174.7669363153,0.946981919367249
5502,169.5,9.5,12141.3758392686,0.973601439260419
5503,170.5,-0.5,12308.6190623347,0.336433652705223
5504,170.5,-1.5,12304.8947287194,0.608007749950158
5505,170.5,-10.5,12104.3083506663,0.248692323339779
5506,170.5,-11.5,12063.5751110476,0.318725886362239
5507,170.5,-12.5,12019.1878193681,0.158492291277267
5508,170.5,-13.5,11971.1592313456,0.121881202024797
5509,170.5,-14.5,11919.5031576378,0.415633016148289
5510,170.5,-15.5,11864.2344618444,0.413772409570635
5511,170.5,-16.5,11805.3690583309,0.368406388450577
5512,170.5,-17.5,11742.9239098661,0.394174849845361
5513,170.5,-18.5,11676.9170250703,0.294721439322355
5514,170.5,-19.5,11607.3674556651,0.308621332103323
5515,170.5,-2.5,12297.4471279166,0.607000083408629
5516,170.5,-20.5,11534.2952935211,0.267082877975517
5517,170.5,-21.5,11457.7216674956,0.18207572498037
5518,170.5,-22.5,11377.6687400526,0
5521,170.5,-25.5,11116.8712006804,1.13744689838615
5522,170.5,-26.5,11023.1432333443,1.2202672327674
5524,170.5,-28.5,10825.6562207627,0
5526,170.5,-3.5,12286.2783926404,1.06349696283096
5530,170.5,-33.5,10274.8137258071,0
5533,170.5,-36.5,9906.43667288967,0
5535,170.5,-38.5,9645.66233895871,0
5536,170.5,-39.5,9510.83237738504,0
5537,170.5,-4.5,12271.391721607,0.998211817495621
5538,170.5,-40.5,9373.09344077963,0
5539,170.5,-41.5,9232.48634519549,0
5540,170.5,-42.5,9089.05281562472,0
5541,170.5,-43.5,8942.8354763348,0
5545,170.5,-5.5,12252.7913791073,1.10333545539651
5546,170.5,-6.5,12230.4826944356,1.17047584664391
5549,170.5,-7.5,12204.4720611718,1.20971099969473
5551,170.5,-8.5,12174.7669363153,0.765933936857252
5552,170.5,-9.5,12141.3758392686,0.324750999931455
5553,170.5,0.5,12308.6190623347,0.266111691758587
5554,170.5,1.5,12304.8947287194,0.547820428882023
5555,170.5,10.5,12104.3083506663,0.909425641557153
5556,170.5,11.5,12063.5751110476,0.949518621136041
5557,170.5,12.5,12019.1878193681,1.13521574898367
5558,170.5,13.5,11971.1592313456,1.06841394257043
5559,170.5,14.5,11919.5031576378,0
5561,170.5,16.5,11805.3690583309,0
5562,170.5,17.5,11742.9239098661,0.339681606951251
5563,170.5,18.5,11676.9170250703,0.254572338136416
5564,170.5,19.5,11607.3674556651,0.910045968024131
5565,170.5,2.5,12297.4471279166,0.809020540416511
5566,170.5,20.5,11534.2952935211,0.95549876699317
5567,170.5,21.5,11457.7216674956,1.15589479147558
5568,170.5,22.5,11377.6687400526,1.04751629184639
5569,170.5,23.5,11294.1597036605,0.866949600365642
5570,170.5,24.5,11207.2187769577,0.781013250324007
5571,170.5,25.5,11116.8712006804,0.590522669923749
5572,170.5,26.5,11023.1432333443,0.376369318848097
5573,170.5,27.5,10926.0621466725,0.756001969919065
5574,170.5,28.5,10825.6562207627,0.839080350293071
5575,170.5,29.5,10721.9547389842,0.851168780436807
5576,170.5,3.5,12286.2783926404,0.911487712729014
5577,170.5,30.5,10614.9879825991,0.904273315469644
5578,170.5,31.5,10504.7872250978,1.04986799348633
5579,170.5,32.5,10391.3847262419,1.16537560279666
5580,170.5,33.5,10274.8137258071,0.639400048739434
5581,170.5,34.5,10155.1084370167,0.969983105530801
5582,170.5,35.5,10032.3040396606,0.729199101290922
5583,170.5,36.5,9906.43667288967,0.689529564109465
5584,170.5,37.5,9777.54342768,0.747992079944275
5585,170.5,38.5,9645.66233895871,0.623341742011168
5586,170.5,39.5,9510.83237738504,0.233546075576564
5587,170.5,4.5,12271.391721607,0.876951972224328
5588,170.5,40.5,9373.09344077963,0.678502176500434
5589,170.5,41.5,9232.48634519549,0
5590,170.5,42.5,9089.05281562472,0
5591,170.5,43.5,8942.8354763348,0
5596,170.5,5.5,12252.7913791073,1.05316926478663
5606,170.5,6.5,12230.4826944356,0.838203763820611
5608,170.5,7.5,12204.4720611718,0.926417287740946
5611,170.5,8.5,12174.7669363153,0.982455573144988
5612,170.5,9.5,12141.3758392686,0.942668028603876
5613,171.5,-0.5,12308.6190623347,0.303810227992441
5614,171.5,-1.5,12304.8947287194,0.791056377745582
5615,171.5,-10.5,12104.3083506663,0.342242656722144
5616,171.5,-11.5,12063.5751110476,0.259998979188008
5617,171.5,-12.5,12019.1878193681,0.159366517079203
5618,171.5,-13.5,11971.1592313456,0.229082531074891
5619,171.5,-14.5,11919.5031576378,0.379288784695845
5620,171.5,-15.5,11864.2344618444,0.383223842147864
5621,171.5,-16.5,11805.3690583309,0.387805442033645
5622,171.5,-17.5,11742.9239098661,0.362287950564278
5623,171.5,-18.5,11676.9170250703,0.336993138921255
5624,171.5,-19.5,11607.3674556651,0.354443792109094
5625,171.5,-2.5,12297.4471279166,0.725680400376604
5626,171.5,-20.5,11534.2952935211,0.27002355835967
5628,171.5,-22.5,11377.6687400526,0
5631,171.5,-25.5,11116.8712006804,0.876026294254607
5632,171.5,-26.5,11023.1432333443,1.09551345140756
5633,171.5,-27.5,10926.0621466725,1.37627704536167
5634,171.5,-28.5,10825.6562207627,1.28653752591793
5635,171.5,-29.5,10721.9547389842,0.631769125095452
5636,171.5,-3.5,12286.2783926404,1.03965689404621
5637,171.5,-30.5,10614.9879825991,0.524810124842183
5639,171.5,-32.5,10391.3847262419,0
5640,171.5,-33.5,10274.8137258071,0.0321730120750591
5641,171.5,-34.5,10155.1084370167,0
5642,171.5,-35.5,10032.3040396606,0
5643,171.5,-36.5,9906.43667288967,0
5645,171.5,-38.5,9645.66233895871,0
5646,171.5,-39.5,9510.83237738504,0
5647,171.5,-4.5,12271.391721607,1.14699105766386
5648,171.5,-40.5,9373.09344077963,0.131473022687439
5649,171.5,-41.5,9232.48634519549,0
5650,171.5,-42.5,9089.05281562472,0
5652,171.5,-45.5,8642.2243014266,0
5653,171.5,-46.5,8487.92011845541,0
5655,171.5,-5.5,12252.7913791073,1.03436569381708
5656,171.5,-6.5,12230.4826944356,1.04272110795268
5661,171.5,-7.5,12204.4720611718,1.20406580380539
5663,171.5,-8.5,12174.7669363153,0.930643527651546
5664,171.5,-9.5,12141.3758392686,0.407590275348254
5665,171.5,0.5,12308.6190623347,0.313064802168718
5666,171.5,1.5,12304.8947287194,0.252296028698948
5667,171.5,10.5,12104.3083506663,0.93793678203003
5668,171.5,11.5,12063.5751110476,1.05502825441975
5669,171.5,12.5,12019.1878193681,1.11818138486262
5670,171.5,13.5,11971.1592313456,1.00944652577068
5671,171.5,14.5,11919.5031576378,0
5673,171.5,16.5,11805.3690583309,0
5674,171.5,17.5,11742.9239098661,0.713449802535973
5675,171.5,18.5,11676.9170250703,0.494637521596307
5676,171.5,19.5,11607.3674556651,0.577594606676278
5677,171.5,2.5,12297.4471279166,0.343896557281601
5678,171.5,20.5,11534.2952935211,0.683592399496025
5679,171.5,21.5,11457.7216674956,1.15281529116387
5680,171.5,22.5,11377.6687400526,1.13503740076974
5681,171.5,23.5,11294.1597036605,0.776759967604546
5682,171.5,24.5,11207.2187769577,0.486777142709709
5683,171.5,25.5,11116.8712006804,0.424111809828388
5684,171.5,26.5,11023.1432333443,0.334864986712436
5685,171.5,27.5,10926.0621466725,0.786377540053293
5686,171.5,28.5,10825.6562207627,0.686823131019339
5687,171.5,29.5,10721.9547389842,0.935269486392842
5688,171.5,3.5,12286.2783926404,0.567131990705062
5689,171.5,30.5,10614.9879825991,0.925806739592898
5690,171.5,31.5,10504.7872250978,1.17566157150933
5691,171.5,32.5,10391.3847262419,1.03982480688221
5692,171.5,33.5,10274.8137258071,0.711239723892858
5693,171.5,34.5,10155.1084370167,0.818808706050114
5694,171.5,35.5,10032.3040396606,0.405127602098163
